test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2022-05-28,-1,20000,28851.5736363636,286.509090909091,27,0.693207493559824,0.00269816314563584,1.02421363636364,0.0106,0,1335193.104,46.3,21088.3,0,-1,0.69,-0.30679250644017597,0,286.509090909091,0,28851.5736363636,21088.3,"(-0.5,-0.1]",27,-0.8438346661702827,5.431492389358361e-4,-0.8443778154092185
2022-05-28,-1,24000,28893.6324390244,729.227804878049,27,0.830645540847885,0.00976894196553515,0.858170731707317,0.0106,0,503207.16,17.4,21088.3,2911.7000000000007,2.992853783855558,0.83,-0.169354459152115,0,729.227804878049,2911.7000000000007,28893.6324390244,21088.3,"(-0.5,-0.1]",27,2.0823008348937977,5.431492389358361e-4,2.081757685654862
2022-05-28,-1,25000,28853.1870588235,931.738235294118,27,0.866486507638973,0.012674148178481,0.822208823529412,0.0106,0,4033170.138,139.3,21088.3,3911.7000000000007,3.1982821481670873,0.86,-0.13351349236102705,0,931.738235294118,3911.7000000000007,28853.1870588235,21088.3,"(-0.5,-0.1]",27,2.2209701593890903,5.431492389358361e-4,2.2204270101501544
2022-07-30,-1,12000,23915.19,23.92,27,0.501773140836431,6.3081667135345e-4,1.1565,0.0234,0,4783.038,0.2,21597.93,0,-1,0.5,-0.498226859163569,0,23.92,0,23915.19,21597.93,"(-0.5,-0.1]",27,-0.6507127316390929,5.431492389358361e-4,-0.6512558808780288
2022-07-30,-1,15000,24514.2471428571,78.8,27,0.611889525683196,0.00202268422827445,1.0261,0.0234,0,127448.986,5.2,21597.93,0,-1,0.61,-0.388110474316804,0,78.8,0,24514.2471428571,21597.93,"(-0.5,-0.1]",27,-0.6597271104336174,5.431492389358361e-4,-0.6602702596725533
2022-07-30,-1,16000,24429.295,117.5425,27,0.655040132295766,0.00311262468237285,0.9746875,0.0234,0,338041.602,13.8,21597.93,0,-1,0.65,-0.34495986770423404,0,117.5425,0,24429.295,21597.93,"(-0.5,-0.1]",27,-0.6527241946314728,5.431492389358361e-4,-0.6532673438704086
2022-07-30,-1,17000,24268.3442857143,159.585714285714,27,0.700625727152625,0.00537333170162296,0.906042857142857,0.0234,0,112647.151,4.6,21597.93,0,-1,0.7,-0.29937427284737494,0,159.585714285714,0,24268.3442857143,21597.93,"(-0.5,-0.1]",27,-0.5998006439930338,5.431492389358361e-4,-0.6003437932319696
2022-07-30,-1,18000,24030.4372727273,229.254545454545,27,0.749118390293352,0.00826093939260136,0.842418181818182,0.0234,0,150082.235,6.3,21597.93,0,-1,0.74,-0.25088160970664797,0,229.254545454545,0,24030.4372727273,21597.93,"(-0.5,-0.1]",27,-0.5829071620210066,5.431492389358361e-4,-0.5834503112599424
2022-07-30,-1,19000,24440.0348888889,313.699555555556,27,0.777490967300052,0.0088948498543361,0.834077777777778,0.0234,0,526304.556,21.5,21597.93,0,-1,0.77,-0.22250903269994804,0,313.699555555556,0,24440.0348888889,21597.93,"(-0.5,-0.1]",27,-0.6382715813833724,5.431492389358361e-4,-0.6388147306223082
2022-07-30,-1,20000,24323.0961290323,469.749677419355,27,0.822410287696289,0.0111841442659829,0.803132258064516,0.0234,0,799268.799,32.7,21597.93,0,-1,0.82,-0.177589712303711,0,469.749677419355,0,24323.0961290323,21597.93,"(-0.5,-0.1]",27,-0.6743596647965018,5.431492389358361e-4,-0.6749028140354376
