test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2021-02-27,-1,48000,47194.1341316542,5397.45559087741,27,1.01727470567053,0.00315645662769466,1.05385140567093,4e-4,0,1524072.103,32.3,51415.92,0,-1,1.01,0.01727470567053002,0,5397.45559087741,0,47194.1341316542,51415.92,"(-0.1,0.15]",27,-0.9707393114920311,6.124397743547672e-4,-0.9713517512663858
2021-02-27,-1,50000,46595.19,6546.62,27,1.07307213469888,0.00513285058024926,0.9924,4e-4,0,4659.519,0.1,51415.92,0,-1,1.07,0.07307213469888008,0,6546.62,0,46595.19,51415.92,"(-0.1,0.15]",27,-0.9611083772684568,6.124397743547672e-4,-0.9617208170428115
2021-02-27,-1,52000,47380.3772685377,7555.62010761554,27,1.09766340531636,0.003939427495046,1.0293791951753,4e-4,0,99484.049,2.1,51415.92,584.0800000000017,-0.9226959545767408,1.09,0.09766340531636009,0,7555.62010761554,584.0800000000017,47380.3772685377,51415.92,"(-0.1,0.15]",27,-0.8983981287912985,6.124397743547672e-4,-0.8990105685656533
2021-07-03,-1,32000,34296.8289292768,2316.75387178873,27,0.933258852600929,0.00786662723753856,0.923004300642619,5e-4,0,387459.491,11.3,40005.93,0,-1,0.93,-0.066741147399071,0,2316.75387178873,0,34296.8289292768,40005.93,"(-0.1,0.15]",27,-0.8783278024157011,6.124397743547672e-4,-0.8789402421900558
2021-07-03,-1,34000,34504.1453202919,3064.7048685414,27,0.985426361654094,0.0103322396925177,0.888419184455948,5e-4,0,365730.017,10.6,40005.93,0,-1,0.98,-0.01457363834590597,0,3064.7048685414,0,34504.1453202919,40005.93,"(-0.1,0.15]",27,-0.8791799212258574,6.124397743547672e-4,-0.8797923610002122
2021-07-03,-1,35000,34744.87,3422.37,27,1.00734295451386,0.0110711166405171,0.8801,5e-4,0,6948.974,0.2,40005.93,0,-1,1,0.00734295451385991,0,3422.37,0,34744.87,40005.93,"(-0.1,0.15]",27,-0.8836600203224682,6.124397743547672e-4,-0.8842724600968229
2021-10-02,-1,45000,47809.7393633556,2475.94475515577,27,0.941238195441107,0.0212243423814812,0.774460245461058,4e-4,0,411160.535,8.6,60587.09,0,-1,0.94,-0.05876180455889301,0,2475.94475515577,0,47809.7393633556,60587.09,"(-0.1,0.15]",27,-0.6316124732156028,6.124397743547672e-4,-0.6322249129899575
2021-10-02,-1,50000,47686.5255534226,4956.4654277339,27,1.04851470219213,0.0247753938623691,0.759483716736661,4e-4,0,314730.923,6.6,60587.09,0,-1,1.04,0.04851470219212994,0,4956.4654277339,0,47686.5255534226,60587.09,"(-0.1,0.15]",27,-0.7554432876081124,6.124397743547672e-4,-0.7560557273824672
2022-02-26,-1,36000,39534.7439192693,1352.34833407672,27,0.910607740216381,0.0346623189731402,0.679254818991548,0.0033,0,229297.414,5.8,44004.47,0,-1,0.91,-0.08939225978361898,1,1352.34833407672,0,39534.7439192693,44004.47,"(-0.1,0.15]",27,-0.43978807841371614,6.124397743547672e-4,-0.4404005181880709
2022-02-26,-1,38000,39106.3833845418,2146.29382411962,27,0.971720938879328,0.043780339366443,0.644047336367981,0.0033,0,829044.603,21.2,44004.47,0,-1,0.97,-0.02827906112067202,1,2146.29382411962,0,39106.3833845418,44004.47,"(-0.1,0.15]",27,-0.5006898352827802,6.124397743547672e-4,-0.501302275057135
