Date,EMA
2020-05-03,87.2800277926396
2020-05-04,89.04541681420082
2020-05-05,89.9435037023713
2020-05-06,91.3145759098747
2020-05-07,92.46791326168163
2020-05-08,94.05029851526325
2020-05-09,95.222317764359
2020-05-10,99.37782022504847
2020-05-11,103.1236331700669
2020-05-12,102.89988088695856
2020-05-13,102.69960259956977
2020-05-14,103.24202309801828
2020-05-15,104.39925660293248
2020-05-16,104.74474534814667
2020-05-17,105.68747966326538
2020-05-18,106.47207309166068
2020-05-19,106.04656161377423
2020-05-20,105.49915768672363
2020-05-21,104.40044016499934
2020-05-22,102.68882857345645
2020-05-23,100.24039531686427
2020-05-24,98.05261884539158
2020-05-25,96.6087644320603
2020-05-26,95.27791036147289
2020-05-27,92.8725100063214
2020-05-28,90.20402162459794
2020-05-29,87.0693375276635
2020-05-30,86.0316874884696
2020-05-31,85.59906219941752
2020-06-01,85.33832192379447
2020-06-02,86.12808617247761
2020-06-03,85.41155061566182
2020-06-04,84.13905865085175
2020-06-05,82.51175454425693
2020-06-06,81.09488059127781
2020-06-07,80.69338156846422
2020-06-08,79.73011809171996
2020-06-09,78.90143667966372
2020-06-10,78.68374660938159
2020-06-11,78.75956142650286
2020-06-12,77.92511964853418
2020-06-13,76.6897493653178
2020-06-14,76.3468152853212
2020-06-15,76.69429373657071
2020-06-16,76.52507462823183
2020-06-17,76.08263387234477
2020-06-18,75.14756486256678
2020-06-19,73.9955584855056
2020-06-20,73.14186184989379
2020-06-21,72.54147381763687
2020-06-22,72.3747453867253
2020-06-23,72.06253947489144
2020-06-24,71.81628193349965
2020-06-25,71.18469436060656
2020-06-26,69.88530636531047
2020-06-27,68.09216493076178
2020-06-28,66.9701286700861
